V1,Control.F.6-Rapamycin.F.6_logFC,Control.F.6-Rapamycin.F.6_logCPM,Control.F.6-Rapamycin.F.6_LR,Control.F.6-Rapamycin.F.6_PValue,Control.F.6-Rapamycin.F.6_FDR
Mx1,-1.59484442963117,0.0386646593481981,10.7767564217017,0.0010278263604115,0.114900924458312
Cnn1,2.78993216269982,-1.73483671667036,4.85590143358738,0.0275517131151853,0.431096979521096
Ccne1,-2.36055249330981,0.117381393625834,10.0193193051461,0.0015490670746876,0.144815124303843
Mybpc3,-5.99297564486017,-1.52482577382085,16.7217172224777,4.32826874081303e-05,0.0247113228895133
Rec8,-2.71996844233584,-0.684247713186742,10.0474004551966,0.0015256307379037,0.144815124303843
Hspb7,-4.3792852400847,-0.678138594683482,6.28275882116749,0.012191815793913,0.328111729430123
Dennd2c,1.63016439990479,-0.84848754084044,12.7024634902119,0.0003651741818316,0.0767570304562138
Tcap,-4.10243385551351,0.991922006583594,3.84270210966295,0.0499629403120928,0.505855749347313
Crybg2,-1.89429033449282,1.67421076092585,5.83516489907444,0.0157089372787534,0.356010737722933
Myl2,-7.9311069206441,-0.711334419473353,6.90886081149456,0.0085769619613409,0.294230287369092
Ttbk1,-1.76468053739009,0.761059496868064,14.5607487996875,0.0001357122277052,0.0534338550198942
Eef1a2,-3.62153845355477,0.404561598140155,4.15779643252567,0.0414432872906695,0.479343841330418
6330403K07Rik,-3.56142649304809,-1.52413878576147,5.60166847394488,0.0179433814102388,0.375448815738322
Myh11,1.99798737373536,1.42837213697998,6.94761960782696,0.0083930839427664,0.292026615864751
Mb,-8.50628329931984,0.405596839087326,6.18962515242438,0.012850140274145,0.335657422258958
Moxd1,-3.51044148707453,2.58265298350066,4.12521978039091,0.0422485325165233,0.481729701005094
Ntn4,1.65849454195889,2.38869813100776,25.4154654647206,4.62197867055114e-07,0.0036943475513715
Abtb3,1.80023925381743,-1.22008639386428,4.25310774762891,0.0391785727124731,0.466116180990389
Meg3,-1.69767638149515,2.74494259474168,5.85043825827418,0.0155731724333096,0.355612707274408
Ryr2,-5.80420373864943,-2.32947156799433,9.22591193306579,0.0023861381716157,0.181267019142738
Ckmt2,-7.44214552215766,-0.805661271207456,5.86466314535,0.0154478146801776,0.355321964715567
Tgm1,-1.66644529773461,3.48427186975152,15.6756025640137,7.51878073628759e-05,0.0387726544678366
A1bg,-1.89863405226288,7.68721088893128,4.21834053432656,0.0399892523559109,0.471784640709662
Fam83f,-1.70354939131884,1.07192509794123,6.37597905575299,0.0115675209791426,0.320482478981929
Srl,-1.58771843385275,0.655041770871862,5.47021078059339,0.019343292507249,0.387011106409114
Nr4a1,3.44159597918874,2.55698572566599,13.4631842745276,0.0002432904958311,0.059834490251647
Tmem52,3.46545812826669,-2.60316814169,3.85234261366436,0.0496765613652653,0.505171444010898
Cyp21a1,-3.56587116151723,2.64825704779264,4.2721621527534,0.0387416046907609,0.464608621595277
Gm8615,2.76439980689173,1.57342207694999,6.46599139916434,0.0109958280651073,0.316149833541017
Camk2a,-2.22416797119741,-1.59212983088293,5.56841390904361,0.0182873185978149,0.377335862310449
Cyp2c23,-1.86880819684198,6.63010480238191,4.5225191116956,0.0334515425356742,0.44009479297769
Cox8b,-3.89337936949483,-0.523424931086004,4.34990126902173,0.0370110917518141,0.457586475440449
Tnnt2,-3.24596237260198,-0.0328390086054661,8.99941808079107,0.002700655861475,0.187425872953377
Batf3,-1.58284277324016,-1.0672267481242,6.34548253043514,0.0117680594127252,0.322716529470159
Xirp2,-6.10923491083947,-0.563646198349672,4.39233116174104,0.036100920432136,0.456191243346508
Adra1d,-4.93583768027642,-0.318321450317804,6.00439316210912,0.0142703012257085,0.351749534269774
Zbp1,-1.85961848794155,2.41026268042016,16.8028295235836,4.14714201119788e-05,0.0247113228895133
Slc7a11,-3.23059021592939,-0.920561872069679,4.62773598171152,0.0314590501526578,0.432434217349886
Casq2,-6.21286645108486,-2.22286398600776,7.01883447873508,0.0080656715483139,0.289098263164454
Asic5,1.8866572550398,3.7920942852225,6.88810147745052,0.0086771378566908,0.295227264001475
Ifi44,-1.6360287603445,1.14227426732965,9.19727662685911,0.0024237545395753,0.181267019142738
Myoz2,-6.4495297032778,-2.21874577543102,4.64305256937315,0.0311794951062535,0.432434217349886
Fabp3,-4.35386215723487,-1.03300938862519,4.12770488651973,0.0421865290173779,0.481366062006998
Per3,-1.97109009074973,4.40121093549117,6.28806801053524,0.0121553478436332,0.327764972784797
Nos3,1.52567283265823,1.66759859891763,13.9504937321715,0.0001876883550945,0.0534338550198942
Bst1,1.83892782914508,-1.10479975110031,4.06008188928206,0.0439083700771541,0.485695139201132
Sult1e1,2.55360558710863,3.351412741875,6.57014288312102,0.0103703624900067,0.31127029489775
Nfe2l3,-1.51810425836847,-1.24739444229156,4.37330359656006,0.0365061513154146,0.456324050785224
Erp27,-2.27714329034914,0.0604478742273256,11.843266492402,0.000578702226224,0.0956897227290969
Cidec,1.60522800465317,2.3051166633098,6.04466408048087,0.0139483866256723,0.347956013210246
Ckm,-6.52373370059927,1.44110354220351,5.2312137353384,0.0221850461630479,0.408692528496686
Mesp2,-2.28358730843252,-1.22117912248279,6.56248640658295,0.0104150742158037,0.311789094407937
Prss23os,1.57949252246898,-1.70235046212948,5.2458217928837,0.0219995349835685,0.408460587975988
Cox6a2,-5.46500853992906,-0.262436919526381,8.00692601243533,0.0046598773135054,0.2335197452467
Art1,-4.81195804101468,-2.41155544797719,4.38369712626145,0.0362842131724848,0.456324050785224
Myom2,-6.90623347506709,-0.714260451622449,4.91567528408338,0.0266140575773792,0.428068423119674
Angpt2,2.10395525262469,-0.738216833717907,15.2011757572623,9.66432295890615e-05,0.0449160955694295
Pdlim3,2.91236641360199,-0.947869102393074,5.34797242880188,0.0207463826860084,0.398777852844027
Pbx4,-4.60174250190101,-1.92864558413363,7.04524232054426,0.0079476071751777,0.287236411969568
Ces2d-ps,-1.60405746629421,2.60743515226635,5.64417818627309,0.0175134227290198,0.374312927688213
Acta1,-5.49330913743815,4.25911382407819,6.97757700590684,0.0082537281740147,0.292026615864751
Rab6b,-3.270660965365,-1.61426573775327,7.34375575291168,0.0067296093668668,0.271665493279629
Adra2a,3.25180249530594,-1.39195979449705,7.82737611935453,0.0051460750048212,0.244110252305851
Ifit1,-1.90816864321873,2.8032766000095,13.9252249326214,0.0001902283467299,0.0534338550198942
Tdg,1.67802042633878,2.2488179610193,9.1115357997339,0.0025400252446658,0.184451124324759
Tnni3,-5.7808488019578,-1.30989259607579,18.7942126006138,1.45608297477693e-05,0.0211608567588946
Isg15,-1.63695554482486,2.77934666836671,13.6177420269958,0.0002240579986967,0.055965486986969
Acta2,1.98730421967247,1.3119651451484,5.1415041312669,0.0233604001776648,0.414751800195889
Gadd45a,-1.95700802778073,2.26443199903745,13.1968306933132,0.0002804229385613,0.0649687115339282
Mycn,-1.64963088310524,0.254117306122683,6.07808798408696,0.0136868830240667,0.345108063127334
Aldh3b3,-1.66324244094901,0.246893548468683,7.7642918337493,0.0053289185511517,0.246489139070449
Dusp8,1.83495703703722,0.186935437959494,6.76150091632319,0.009314538308412,0.303936858840584
Ciart,-3.00509240740482,2.81332353298894,8.09964475708105,0.0044273935061137,0.228732611183628
3930402G23Rik,2.01316547558976,0.0955398832926723,6.40181905683087,0.0114003495845468,0.318396876424204
Txlnb,-4.88156754393262,-1.43944698643167,5.04316869974257,0.0247232271930161,0.421840445980771
Xaf1,-2.28010672553102,2.26654593336204,15.1683104350066,9.83400065638704e-05,0.0449160955694295
Igsf23,-3.78945680269637,2.19558235663199,7.46062497695959,0.0063063108452358,0.265740607832028
Myh6,-9.51858339707831,0.961966849293083,8.63757954266283,0.0032929864202404,0.200931205605742
Pla2g5,-4.12660198015302,-0.893298018744496,4.82527493961291,0.0280453918848369,0.432434217349886
Ak7,-1.7130039078144,-1.35783046938344,4.01316175691588,0.0451464129900285,0.487313003415662
Serpina3a,-3.05831841086524,-1.54774664108256,5.69703021937202,0.0169936430317639,0.369673022184137
Rassf4,-1.69776893882194,2.88199545940549,6.05367665983904,0.0138773714570375,0.347956013210246
Cux2,-1.6440330300623,3.75657549565302,4.47631544245304,0.0343677371404967,0.444064952861871
Bex2,-3.25236395456943,-2.44106988476199,4.3862717932141,0.0362294536230015,0.456324050785224
D830044D21Rik,-1.73827303950415,-0.5460733977328,9.24650532196807,0.0023594526189883,0.180894703124557
Gldn,-4.16985853353543,-1.82603875437018,4.82021674211628,0.0281278081416963,0.432434217349886
Ttc34,-3.65801500647838,-1.37931373637719,11.3694899426983,0.00074660377463,0.103607700623378
Gprc5a,3.19571864190765,1.20711327023133,12.9468189589377,0.0003204655696859,0.0711522582916654
Lmod1,1.69225242026594,-0.943274315116448,3.9881278340943,0.0458219509881874,0.489274953187181
Fam171b,-1.69972066763547,0.0038550186211086,9.37424492493053,0.0022005533150458,0.175015150718028
Cyp2g1,-1.75327262796523,2.62859402935436,13.9222977033628,0.0001905248177238,0.0534338550198942
Vwa3b,1.52115550017868,-0.69846118444831,5.8459642242081,0.0156128164420739,0.355612707274408
Mmp13,-2.49397939085615,-2.00626524009531,4.68082603500519,0.0305010785332949,0.432434217349886
Gm5963,-1.67232838469206,2.31352031436105,4.75835380056224,0.0291564211298022,0.432434217349886
Fpr2,-1.66623884531893,-0.774227708633174,7.44102419954729,0.0063753598605205,0.265740607832028
Actn2,-5.72915021402173,0.0738074275191148,4.343773262216,0.0371445173534816,0.45794005618493
Oas1a,-1.72541370385941,1.43624949868952,13.7257730357857,0.0002115316855908,0.0548992465647838
Ube2ql1,-1.60982849613787,0.165382962939169,4.64733691138993,0.0311017628730663,0.432434217349886
Zfp14,-3.67938859313927,-0.613750944267872,13.9946716550854,0.0001833294294341,0.0534338550198942
Capn12,-1.59890588864022,0.746824660613919,17.5257906761019,2.83436709982316e-05,0.021992312167061
Ifi205,-1.78723461617145,-1.19403910222419,6.91821955843153,0.0085321883749105,0.293323792174883
Kbtbd13,-1.53426000914698,-1.41043370193804,4.56959626462165,0.032544234425277,0.434993421005417
Gm5160,2.90666712821863,1.1413491282092,4.19890815085958,0.0404500154666562,0.474767949522735
Fabp3-ps1,-2.9712318670382,-1.12134123898788,5.39218070162968,0.0202271773838917,0.394876965620039
Nfe2,-1.81339788941715,-0.0021264944121235,5.80034194907317,0.0160230580993341,0.358536857565595
Tpt1-ps5,-2.87374771542796,0.192797301374369,4.0099697646223,0.0452319619201992,0.487859090526825
Myl3,-7.71402905213122,0.909334969368564,8.15604751669468,0.0042917803244472,0.22568552719281
Gm12222,-3.52208238021596,0.892952509478939,6.61409108125189,0.0101174963589049,0.310483988903757
Klk1b22,-6.04121561536428,-2.09346451241342,5.48761926176925,0.0191516047421288,0.385588858196059
BC023105,-1.58878621490583,1.35337928652281,8.64735102510433,0.0032753721458333,0.200931205605742
Ly6m,-4.14741867629903,-2.73516383434372,4.63271472039905,0.031367893608862,0.432434217349886
Chi3l1,2.29955514352853,-0.126515717061256,7.40021564821869,0.0065216058556024,0.270134054949967
Gm8225,1.51222420694791,2.33899176165204,9.545619397859,0.0020042717939481,0.169525338084948
Actc1,-7.95540440758046,0.0475653759608525,14.0048102658154,0.0001823435497221,0.0534338550198942
Ddx3y,-2.83234424111865,4.89777764609589,17.3953577709119,3.03566488107544e-05,0.021992312167061
Eif2s3y,-1.54852156607395,4.52978685486365,5.49123169586757,0.0191120741753454,0.385278206515854
Sult3a1,2.15225336523909,5.66211285490086,9.24219999984074,0.0023650064401997,0.180894703124557
Rgma,1.53200594156119,-0.600754812879437,4.09424985595135,0.0430293202040657,0.485509559708406
Gm10327,1.79708005629101,0.158986175441052,14.460009946164,0.0001431669544864,0.0534338550198942
H2-Bl,-3.47935395304334,0.711016037355571,10.9886731919561,0.000916704144093,0.109616815389461
Saa1,2.18490299899916,6.41301035382491,5.0743119456564,0.0242829077319772,0.419661149192851
Tnfaip8l3,-2.0295501886874,-0.494263273346161,7.24600745715482,0.0071058833870593,0.278487262277738
Zfp872,-3.28406325109993,-1.12283791303665,23.8070324537755,1.06492673094864e-06,0.0056746395736483
Rtraf-ps,1.84496434714235,1.41754970394634,9.8066930146844,0.0017387789037097,0.153569721296709
Igkv8-16,4.47022995173426,-2.55062823148185,5.61430114491833,0.017814483921589,0.375216803792419
Ighg3,3.33482282632949,-1.13162589057863,7.58957168860514,0.005870689551882,0.262881913659344
Klhdc7a,-1.52774369096747,5.51016229237126,17.7720880708294,2.49009627637333e-05,0.021992312167061
Gm6316,3.01526820654402,-1.24981584792666,7.45142601615493,0.0063386210926121,0.265740607832028
R3hdml,-3.35971154747063,-1.1819458004146,18.402304231333,1.78841583071678e-05,0.0219920118998758
Xirp1,-2.93433510111647,-0.528597674480507,4.96765353766743,0.025825660505123,0.427156403130025
Gm13464,1.95332946016061,2.77586967506073,13.809904582761,0.0002022671208358,0.0548041049776624
Gm9105,-1.66029686553719,-1.22574763002616,4.78408787633543,0.0287238564177919,0.432434217349886
Gm5937,-1.68210677132974,-0.706155330308182,4.08439551764027,0.0432809299371822,0.485509559708406
Gm6285,2.89765354385942,-0.47800384643753,4.09200658836389,0.0430864617531835,0.485509559708406
Gm13131,1.61939876949816,-1.06019215898985,5.77044924041125,0.0162978677094744,0.361356051600081
Gm11960,4.38587512103374,0.133388106352331,15.9508325857004,6.50091789485026e-05,0.0358357494714056
Gm12250,-2.00859831481283,0.754551369647779,8.85185890236976,0.0029279054747769,0.195749117465963
Gm14416,-1.53826493284108,-1.01730854977027,4.97705595515333,0.0256856579250968,0.426387256065002
Gm6222,-1.74533162756035,0.759738903858723,12.2973511052325,0.0004536016066942,0.0873647624652288
Gm11702,-6.94799411802323,-1.22313582146744,15.8507478738776,6.85394437242339e-05,0.0365223849125201
5830444B04Rik,5.32681415485498,-2.17694242088128,6.54792730108598,0.0105006415091636,0.312410548610304
Gm13166,-2.08218046325038,-1.7574956402821,4.12885397520711,0.0421578915509086,0.481366062006998
Gm16063,-1.81652261992887,-0.638496768302169,5.86836008266212,0.0154154056927626,0.355321964715567
Gm13522,-1.82607809185453,-0.277083562631596,9.07219015568087,0.002595260468839,0.184451124324759
Gm15222,-1.53397993672296,-1.32330354193576,7.04946455588284,0.0079288949157875,0.287236411969568
Timd7-ps,3.57164215081661,-1.23348713385092,6.75044060039352,0.0093724537085415,0.303948098477355
Faxdc2,-1.90886350760302,-0.0969943241023162,10.6268276007713,0.0011145875869788,0.120390521388129
E230016M11Rik,-2.2799242673432,-0.0240186664995617,30.6144152447819,3.14746542498442e-08,0.000503153822838
Mup-ps16,-2.27465883410741,0.497866754470689,4.99977248473984,0.0253506508619183,0.424796126497511
Sult3a2,2.70905571840635,3.6093550622776,9.25332856247627,0.0023506778003407,0.180894703124557
Gm3851,-2.30834329648213,-0.727659117526493,4.59921907447936,0.0319865230623451,0.432434217349886
Tnnc1,-2.13162948752588,0.0012245455671604,9.27229346823547,0.0023264620721685,0.180894703124557
Rps2-ps10,-1.59907241871251,7.96963949912544,4.5597854213986,0.0327311740573672,0.436397454946683
Mup-ps6,-2.6520078482158,-1.59829673063867,4.72421588002653,0.0297407406345824,0.432434217349886
Igha,2.89916942384672,1.02711315163275,11.4714196011833,0.0007067467381256,0.103607700623378
Kcnj11,-4.5879460916985,-2.83360267535073,4.59318790746953,0.0320992581609534,0.432434217349886
A530020G20Rik,-2.14515516634889,0.320713592906513,11.337080314553,0.0007597467743781,0.103607700623378
Gapdhrt,2.09791290124682,3.15602931201269,17.7733303397371,2.48847089939748e-05,0.021992312167061
Gm2546,4.01725838436008,-0.60898407471843,9.16499510481522,0.0024668829497083,0.182263973073899
Gm4654,2.48459354022101,1.41966799994839,14.8272511728648,0.0001178206345207,0.0509048827959299
Ovol3,-1.59884422752351,-1.47601508971413,6.04214995864221,0.0139682634200097,0.347956013210246
Vmn1r90,-1.74765569749746,-1.23740114128296,6.96538933603275,0.0083101348784131,0.292026615864751
Gm28875,-1.5558897766937,0.607929014818926,8.88884907121762,0.0028691753625291,0.194753943993734
Gbp6,-1.83424883631909,2.28520075056111,13.7152737724016,0.0002127174825563,0.0548992465647838
Gbp10,-1.74371922320479,2.62531871443883,9.69777830548917,0.0018449093041008,0.161162405111235
Rpl21-ps10,-2.01589519196511,0.702519033262411,5.84580396349324,0.015614238425189,0.355612707274408
Gm43305,-2.76922549003907,2.02871849573922,3.8490743192603,0.0497734538917308,0.505216075019707
Gm35986,-1.66465234775659,0.472940354741355,8.0933489446807,0.0044427992100736,0.228732611183628
Cyp3a63-ps,-1.50004773938966,0.146543049714782,4.77542804500743,0.0288686688402345,0.432434217349886
Gm43549,-1.7928289676714,-1.15804858215559,3.99727082816857,0.0455740020826262,0.488301606764654
Gm7298,3.18388544287616,0.703838097310694,8.31643221835876,0.003928801311125,0.213625230474981
Mug4-ps,1.67855384416298,4.11626595848953,7.12511621318978,0.0076011487729391,0.284810071540619
Gm44787,-1.72505036719849,1.16105859358198,6.9298026586312,0.0084771041918639,0.293178173597015
Gm31105,-2.35749906095263,-0.997268937732857,8.39323011442705,0.0037662104138623,0.211251367284224
Gm45819,-2.16912555296049,0.792439017119501,4.72684961625205,0.0296952291916376,0.432434217349886
Gm38416,-2.77638236071969,0.883603899185559,12.2498390314638,0.0004652982953769,0.0882937585193429
Gm45909,-1.7870087181756,0.751898298729783,5.88275640322526,0.015289867149962,0.35423741486854
Gm7208,1.97207949307024,-1.48244605731025,4.33989488516165,0.0372292218184757,0.458375144879435
Gm32468,5.18450713809556,-1.25367460663838,7.09446455436125,0.0077322388995764,0.284810071540619
Gm47935,2.27964329097673,-2.02785058394608,5.27860928967133,0.0215889853556406,0.403179345672045
Gm35696,3.36917548956581,1.77860880556374,9.4860583243115,0.0020703914890785,0.171488488831134
Gm47644,-4.55713222506098,-2.05234199563678,10.5047642995699,0.0011906714578018,0.12440571192432
Gm32872,-1.55584310427369,-0.0327251538355416,4.83041644000701,0.0279618758124101,0.432434217349886
Gm5628,-1.6290510234275,-1.09354844072283,4.75475172500994,0.0292175075262748,0.432434217349886
Gm31333,-2.67004928973803,-1.21086763835155,4.047149462428,0.0442459982040069,0.48667161749888
4930402D18Rik,-2.19101173048053,0.30777405914686,7.17972924207477,0.0073731833719982,0.283106652012707
Gm49012,-2.1067995197774,-0.545053977216285,7.24556252711606,0.0071076443769121,0.278487262277738
Gm6883,-1.91711218329945,-0.893267753329084,4.11644880422286,0.0424681354831594,0.483888534450311
Gm8934,2.90510754018894,-0.826246604635266,4.13272098508235,0.0420616683213867,0.480989840445732
Gm33459,-2.40577265345467,1.30398403056143,4.69120574684823,0.0303173659836517,0.432434217349886
Gm57111,1.90284881111155,0.0484249704354398,7.2768706613904,0.0069848113040816,0.277759187828482
Gm57265,-1.65759872983176,0.92150037192037,5.14572069257041,0.0233037353928505,0.414751800195889
Gm34911,2.41109371764697,-1.33460564837098,5.2763346976647,0.021617208939363,0.40323535834849
Gm56662,-1.66038442863779,-0.0518482421818682,8.57247584779406,0.0034128275658696,0.201319046007354
Gm57147,-3.17969910332722,-0.470995484891648,6.23567710044264,0.0125201714069532,0.332430816070305
Gm56905,-1.82794558566134,-1.07039648287698,8.27066500972439,0.0040290746021442,0.216136867751266
Gm34833,1.59891401305055,-1.31970053050091,4.80103167441955,0.0284427000383292,0.432434217349886
Gm31249,-1.65479334993195,-0.847548121722546,4.6514775017684,0.0310268308053472,0.432434217349886
Gm5113,-1.70346563025144,1.1697148199828,12.0370762674471,0.0005215270987969,0.0912446863107137
Gm55276,4.34203073466752,0.848729719856824,10.9249181781062,0.000948793934465,0.110711093696043
Rn7sk,1.67776970498668,1.45017640345162,8.84507499821648,0.0029388082191812,0.195749117465963
Gm55118,1.54763105529411,7.59221642565005,14.1642840100344,0.0001675204038401,0.0534338550198942
