V1,Control.M.12-CR.M.12_logFC,Control.M.12-CR.M.12_logCPM,Control.M.12-CR.M.12_LR,Control.M.12-CR.M.12_PValue,Control.M.12-CR.M.12_FDR
Slc22a26,-1.56894346522843,5.8924353438213,6.00684352178732,0.0142504970111036,0.123272968192372
2310001K24Rik,-4.98721875465814,-0.842623091557473,11.4398873639032,0.0007188414842504,0.0165106321368219
Slc51b,-1.9348779116889,-0.77580602127372,6.21730455670513,0.0126507567730249,0.113706185818749
A930004D18Rik,-1.62610289899035,0.442393129769557,16.2331601131629,5.60051841599179e-05,0.0025726979137369
Lrtm2,-1.8290952662437,-0.559926473235917,4.08549108848343,0.0432528805513561,0.241298792658448
Wdr86,1.59591016692529,-0.144559423259339,4.68383690626416,0.030447669357202,0.194346086669704
Per2,-1.60742135716695,4.60228999757897,12.2700611950495,0.0004602831770876,0.0122024657859425
S100a9,1.74847607618328,0.0614515741235923,6.8246716622683,0.0089907082922731,0.0901415815504655
Unc93a2,1.61715188657389,2.21145870193659,20.7695228191514,5.18007943752189e-06,0.0004507997506261
Med12l,-1.7939562978092,0.253122994787436,6.19324816942007,0.0128238599078138,0.114718648285569
Chd9,-1.67846478024257,5.44577064094146,18.4903973382252,1.70762504992922e-05,0.001070513492085
Ces1d,-1.81439500468324,9.46155713040296,33.3236220824326,7.80290442890086e-09,2.6539836212853e-06
Hamp2,-6.71542016926526,8.01564915113789,11.7823613484385,0.0005979458736211,0.0144829738419805
Saa2,2.92275715748252,5.02272982326838,7.87066915186722,0.0050243057283351,0.0617835010562809
Mex3b,-1.57454171902004,-0.553079347904917,8.17621356414519,0.0042443263766155,0.0558392175099619
Prtn3,4.46855812965665,-0.705912324374984,12.4480257377366,0.0004184338773308,0.0114343315607025
Gsta2,-1.79471526727956,5.13179277356781,20.4979697991962,5.9694534059069e-06,0.0004944439489472
Col25a1,1.77075606193094,-0.957179461905316,7.40887588576436,0.0064902863840803,0.0740569008821616
Gm12715,-1.88964450748278,4.8520996751704,55.9264592319804,7.523319534299431e-14,1.33630873417012e-10
Dbp,3.34829439379344,5.96679013967269,11.1064072076199,0.0008602998780425,0.0186099510830697
Atp8b4,1.90833081228134,0.30088124202231,16.2505619155324,5.5493133830284e-05,0.0025602796004392
Klk1b22,6.31617911555001,-2.09346451241342,4.87732223609466,0.027211802828255,0.181680245906404
Caln1,-1.62436251774438,2.11804668138116,20.029128742239,7.62714375486057e-06,0.0005947683905619
Nuggc,3.70781219431223,0.88233662983088,21.5531644015937,3.44154362413743e-06,0.000327508369631
Cyp26c1,-1.83666802843471,-1.40345811072038,5.71963485115958,0.0167762190001855,0.135927337525071
Syt9,1.97263574078432,-0.109396323875967,14.2081062278606,0.0001636639479627,0.0058011793173681
Zfp677,-1.7639068753682,-1.33849419313066,5.84557676168414,0.0156162546010638,0.1311831035484
Actg1,-1.94777887538237,6.66130825713583,57.815366410502,2.87911783806019e-14,5.75319721990378e-11
Cyp26b1,-3.58991121192606,3.02207249856409,18.7029306779508,1.52747540820103e-05,0.0009846057207863
Mapk15,1.57108185376863,3.87846699393067,21.9400420842904,2.81302729337627e-06,0.0002828242409554
Cyp4a10,-4.96405452960864,10.3342138332652,44.1367551297756,3.06216764229723e-11,2.57641115419808e-08
Adamtsl1,-1.67350584548266,-0.539885628369211,7.88354602666945,0.0049886568436073,0.0615212217072562
Unc93a,2.61530423493534,-0.651148286274708,10.6172639486541,0.0011203669812216,0.0221935397296274
Nipal1,-2.02146069864197,3.19605296494157,6.10822346508192,0.0134554310500127,0.118446322007436
Sort1,1.56905561978731,3.62143327701388,14.3412737680125,0.0001524848131154,0.0054901401406842
Adgrv1,2.57426654420338,0.989583649334085,18.5382711363811,1.66526769015989e-05,0.0010480696572793
Cd300ld4,-1.82323100181839,-1.35488784617694,4.68865791141442,0.0303623535461483,0.194226724205173
Trim80,-3.29694672813839,0.322520736437638,4.15246401393401,0.0415739847451793,0.235368995483392
Gm20634,-2.01305815470421,-0.69435323790384,11.5865898987323,0.0006642911520014,0.0155253777132978
Gm10419,2.47174686280927,-1.96370471315416,4.19776538757371,0.0404772845458002,0.231344251251041
Nup62cl,-1.66029613311747,-1.0353750662214,4.74308805530084,0.0294162240411119,0.190537989271157
Acot1,-2.34482868155319,7.14734019687402,20.4118931864612,6.24405390198848e-06,0.000511884336806
Bhlhb9,-1.579308455894,1.19619816589511,7.13139748384202,0.0075745669454924,0.08170514655239
Gm10475,2.10775621451981,-0.615625641599775,4.50960332254633,0.0337050566063602,0.206282172629891
Mup-ps12,3.77328051459725,2.17771296577469,12.7267477506046,0.000360462834673,0.0103268080198615
Mup-ps2,2.61646413599566,1.81973855331105,12.3514006700134,0.0004406557379235,0.0117798037231546
Saa1,2.08507871020864,6.41301035382491,4.65922559328743,0.0308871192754866,0.195802198867633
Gsta5,-2.23301398239442,2.56466040548084,18.0743058440686,2.12449085723202e-05,0.0012525225655844
Gsta1,-1.95411913810107,4.40914955618558,20.6539739841784,5.50228637662294e-06,0.0004703719252229
Cyp2a4,-4.75248112990217,8.54001093747207,31.5619155262312,1.93181342932852e-08,5.50811066458259e-06
Gm6166,3.60063536619138,2.76653569499033,13.0845123829056,0.0002977473315,0.0090291183755995
Zfp1003,-2.79726866331771,4.63670632102166,30.4004537346377,3.51445943274297e-08,9.21018827734904e-06
Arrdc3,2.00996493205822,7.03994531533559,11.9522108391083,0.0005458257484695,0.0136768775327359
Cyp3a41a,1.69696763792549,8.53647417761758,5.45900729276531,0.0194677038054898,0.148363141345247
Ly6a,1.74962781006428,3.64074039956261,4.91224632571297,0.0266669390431993,0.179569371333018
Ighm,2.44632187368712,4.33975890607882,14.6822330948696,0.0001272400552177,0.0047860224063768
Klhdc7a,1.77620944408645,5.51016229237126,23.5219072409948,1.23499516775608e-06,0.0001568171132612
Sprr2a1,-5.00259693372285,-2.47759834640753,4.00979092424483,0.0452367600885733,0.247740612119196
Mup-ps4,9.97862051555368,2.67100756319764,34.1945859235094,4.98674986077643e-09,1.77151518387493e-06
Gm14322,-1.74979718848131,-0.879801198542345,8.47808559695852,0.0035945016998615,0.0503241698695557
Zfp970,-1.51330633656664,3.3500100937429,8.79435063950734,0.0030216477885075,0.0443156527954884
Gm11008,-2.73042096367419,-1.57027411342025,17.1039339189869,3.53889266249653e-05,0.00180743572213
Hsp25-ps1,-2.28068862741075,-1.48644738298661,8.69934296424944,0.0031832477002469,0.046135446723616
Nat8f5,-2.38991134510628,1.22543988824996,23.6742973794131,1.14096220876018e-06,0.0001518868794811
Nat8f6,-1.94326864269714,-0.358755301915881,6.73403909238711,0.0094590171720902,0.0934560250389586
Gm14387,-2.86379029815989,-0.306088496006101,24.9317052933459,5.9397506206205e-07,9.13008205973455e-05
H3c15,-1.77275917359479,1.47450929094639,13.7209885361491,0.000212071223396,0.0070189867022951
Gm13775,3.46604065249389,1.99044665235992,10.1814709279986,0.0014185896904145,0.0260362511951401
Mup-ps14,3.9102314686069,1.51140156259006,15.3917560124141,8.73686348400199e-05,0.0035904241556621
Mup-ps10,2.56804158412364,2.1139206207167,9.45835391909993,0.0021018961074305,0.0343567598909866
Btc,1.92449689602308,0.202435008098523,13.0815294779013,0.0002982218505139,0.0090291183755995
Gm14416,-2.72654461417928,-1.01730854977027,28.3740768521547,9.99953774344122e-08,2.07600792683963e-05
Gm5844,-1.87314633847964,1.47700540504806,25.1389841181766,5.33434981910914e-07,8.27911807847367e-05
Gm14421,-1.90189856637828,-0.802768012821895,10.1991524977843,0.00140505211744,0.025936678001613
Gm14405,-2.63205966466839,-1.53994887811379,15.4277141371201,8.57218580360759e-05,0.0035318289241358
Gm5403,2.20879201860231,-0.912401949715397,8.90496865084924,0.0028439576041592,0.0423986195710735
Mup-ps15,3.10122555402672,0.597184704277625,6.21268184660246,0.0126838331478601,0.113742574830571
Gm15375,-2.71212597206702,-0.688384161899778,10.6976807482811,0.0010726992429943,0.021462040173351
Gm12346,-1.76165530830924,3.69820566557205,27.96074009504,1.23801901945845e-07,2.4918216918305e-05
Gm15982,1.90567763115491,-0.171474194800399,7.38414834025278,0.0065801221049479,0.0747086874784789
Mup-ps20,5.37494450314607,-2.64947459871486,8.83416881723009,0.0029564225883282,0.0436796409399398
Gm1980,-1.96903760166333,-2.11748499924138,8.16804590255846,0.0042634815082003,0.0559573196962984
C230037L18Rik,1.74502085306029,-0.629145899823981,6.84955492973703,0.008866335725505,0.0893369602752647
Gm11419,1.97782520096814,-1.05820825715662,4.50583751936224,0.0337793500086898,0.206578687543579
B430219N15Rik,2.8909210660018,-0.636406078392259,12.1359918854068,0.0004945795658241,0.0128349820442618
Gm12576,-1.65790055751786,-0.921400499275198,11.3278435185647,0.0007635351837992,0.0171913710538246
Gm15663,1.51093327754009,-0.258540422148859,4.10701326327349,0.0427057178154053,0.239794030557453
Gm16348,-6.22654929275,-0.883346474734783,7.23661239167441,0.007143162997966,0.0786436664500583
Gm11695,-5.03026120429113,-0.189913293180303,15.7461052486615,7.24369196161574e-05,0.0031638704835625
Gm15886,2.23150476548495,1.03999885585077,5.84123250597449,0.0156548569199648,0.131185950410956
D630024D03Rik,1.75617329154948,0.284746748389226,11.3888852808963,0.0007388485453887,0.0168507779578434
Gm11832,1.68052923429441,0.769685822546625,7.60951986302103,0.0058060941841839,0.0687018664902774
Gm12718,1.73583292950076,0.898452461400295,6.24741187187482,0.0124374904733835,0.112457987956736
Gm15998,2.12184538345228,0.563803758845976,13.8398509554075,0.0001990690043085,0.0066715243246879
4933421A08Rik,-3.10938276921412,-0.604073261424113,18.0793526442679,2.11886703501577e-05,0.0012525225655844
Gm15655,-2.83825423246939,-0.382589531062667,10.4043083509679,0.0012572164312719,0.0240263744939421
Gm13657,2.12478738584144,-0.998981492026892,7.96902147877665,0.0047584655009913,0.0600859632692324
Gm11766,-1.64312645211893,-1.06650691055247,3.96091572194727,0.0465683638443825,0.252094094309188
4930481A15Rik,-6.22602335530748,-0.346440802479189,13.2020781801004,0.000279638862018,0.0086299360004244
Gm13203,2.61502391526714,-1.65682326006006,9.65604782586443,0.0018872921200118,0.0317247653317657
2900089D17Rik,2.37272126118997,-0.868530182991428,8.52475808039915,0.0035034731805774,0.0494320584860649
Hectd2os,1.65243923185074,3.43198242071418,12.6459078157058,0.0003763886529672,0.0105932200815737
Gm11773,2.1153782008312,-1.54059484244506,8.30678930884324,0.0039497151016589,0.0530835360308078
Gm12494,2.84053746536422,-0.634643314689541,7.03446885556894,0.007995558331354,0.0843157538277657
Gm15889,-1.79714368598579,1.40553581475712,9.29717500321829,0.0022950749443736,0.036310377384243
Rdh1,2.03103619668534,-0.937487839468433,5.6009775203812,0.0179504592672911,0.140690467436676
Mup-ps16,2.47718588142633,0.497866754470689,4.62074478763431,0.0315875197993854,0.198200096839683
Eif4ebp3,-1.8589988425595,0.994305148419135,8.06388549182425,0.0045156242668097,0.0579813409873259
H2af-ps2,4.80645974687163,1.29247450206698,12.0493134226463,0.000518114588672,0.0132733650873582
5330438I03Rik,-1.66249946245048,0.122715532368993,4.6069962034267,0.0318417618845399,0.199382062470135
Tnnc1,-2.7731648421725,0.0012245455671604,15.4592333507978,8.43040730862465e-05,0.0035004628489175
Gm20536,1.91504269133341,0.534029179348899,9.28667873998474,0.0023082628620565,0.036318789481138
Gm20406,-1.5228667972718,-0.998182830588785,5.06673363446546,0.0243892991236401,0.170405304104244
Gm379,2.53682701730856,-0.44194753858896,13.0080993799703,0.0003101465740993,0.009337105712904
Gm16867,-1.52266540271971,0.982395337688544,6.57264081105627,0.0103558178921352,0.0993686103383394
Ankrd40cl,2.03490437824554,-0.663296316985372,6.57795461500105,0.0103249469203625,0.0991914672289152
Ccl21a,-2.21665273169078,-0.634773495943868,4.97968342983297,0.0256466757706602,0.175734144393388
Gm21286,2.77607481855029,0.347104491476177,5.73480200779403,0.0166319429702703,0.135677136537077
Hsd3b8,2.08498640074107,-1.62963769299178,4.67575665021371,0.0305912239842805,0.194833189885541
Mup-ps13,2.59227128262043,3.17578329155127,25.836817115175,3.71533538127134e-07,6.18680743802121e-05
Fmo6,-6.5903312562818,-1.02542940671906,22.3989315270242,2.2149720149736e-06,0.0002376412257138
Mup-ps11,5.97798697089029,-1.18123989392484,10.9242388014386,0.0009491419320848,0.0200435705763649
A930007I19Rik,-1.66482112052005,0.344972021592609,14.6772555219562,0.0001275764913295,0.0047874126535059
Gm5345,-7.49970669370763,1.17896328734303,8.79081819983202,0.0030275043292693,0.044360847119798
Gtpbp4-ps1,-1.79890055786903,-0.51400300655205,4.14452641309761,0.0417693378000685,0.235950091698123
Gm27206,2.82236612789175,-0.758267829725696,6.4835021321169,0.0108880248990239,0.102722233003094
Gm28513,4.60252420114955,-0.148500465004879,7.2609881937027,0.0070468505299705,0.0782305114847699
1810008I18Rik,2.05924102352145,5.86021471306766,18.9724213444447,1.32621566672781e-05,0.0008983425274707
Ovol3,-1.56629224499724,-1.47601508971413,7.37800974326103,0.0066026198264768,0.0749033361700829
Or5m9,6.61022787726168,-0.645645542717805,6.26925469514293,0.0122850807404894,0.11126872561896
Gm37795,2.73479536114519,-1.6177943213024,5.52934907418323,0.0187000610045175,0.144136535785061
Gm37273,-6.70623633162441,-0.995295682144574,27.9467504472745,1.24700197264131e-07,2.4918216918305e-05
Gm38357,-3.6458928915923,-1.4571586467259,8.47781658806141,0.0035950332785582,0.0503241698695557
Gm31121,4.11125840610438,-1.38256819462713,14.0407734925547,0.0001788893481263,0.0061793926998484
Gm43401,-2.25667059361123,-1.54936072208981,10.4031865053666,0.0012579804486068,0.0240263744939421
Gm20752,5.88362882017485,-0.366743406616525,4.61015185667209,0.0317832186124008,0.19909346894116
Gm9260,-1.62333009784361,-0.241151711426278,17.177871392304,3.4037831345781e-05,0.0017666518567975
Gm43549,2.61626827430604,-1.15804858215559,6.6327256960528,0.0100121942632903,0.0970029924199752
Gm7993,-1.7139432998617,3.83142481704768,24.2046603554692,8.6622420016368e-07,0.000123638036284
Gm6794,-4.13084732733418,-1.53286158708691,4.52115994081738,0.0334781266128928,0.205207565963844
Gm44101,-2.05501620012346,-0.161164657575019,9.70773168100787,0.0018349436226482,0.0311377249520255
Gm42375,-4.58599270477285,0.537558043878241,8.36591587394102,0.0038232388443466,0.052358682121852
Gm45051,-1.85700108310755,0.947259810369932,29.5286899797566,5.50950860669936e-08,1.27754769026048e-05
Cyp2a21-ps,-2.96630286448308,3.05894604323477,13.2611401382229,0.0002709647986756,0.0084767970090601
Gm44662,-2.31705644177587,4.04835642717381,6.04464111555001,0.0139485680560067,0.121054185094095
Gm45225,-6.04811958270715,0.662346335668619,18.88286069824,1.38995895122431e-05,0.0009336085627845
Gm44787,2.37456336204719,1.16105859358198,11.8953827456877,0.0005627326359233,0.0139786060692267
Gm44911,2.34550131358346,-0.0334139976647115,31.8504408462206,1.66511875595844e-08,4.9988979180474e-06
Gm31522,1.84391400266157,-1.11896787701247,4.7217747903431,0.0297829880046291,0.192368018683637
Gm45246,1.65705465583454,-1.17368178257245,5.99399466129989,0.0143546592953006,0.123680886875276
Gm45819,-4.82534337249325,0.792439017119501,17.1840244444845,3.39277580782291e-05,0.0017666518567975
Gm45909,-1.7259186628478,0.751898298729783,4.58081288255812,0.0323318735123684,0.201080362803478
Gm45774,3.01138651217662,1.22391153376911,7.01810822523359,0.0080689437145025,0.0845979931069359
Gm42047,2.21472788616625,4.28845078306912,10.8677248034775,0.0009785467160213,0.0202946795259119
Gm39318,-1.53472315913524,-0.129582427714612,11.9768845445376,0.0005386456392509,0.0136282304196801
Gm6545,1.50352837794597,-0.500349189016848,4.20438033561636,0.0403197030055186,0.230951965392239
Gm34654,3.68798691748279,-0.687676147290014,16.7295417703157,4.3104550424336e-05,0.002126757231739
Gm32511,1.91959043445904,0.430280106119615,15.4650053606744,8.40470061418165e-05,0.0034988943754767
Gm19572,3.66350434419951,-1.0575777670623,13.2020997781276,0.0002796356394237,0.0086299360004244
Gsta13,-1.95060495489225,2.84569877104847,6.06251963259348,0.013808054194731,0.120498946661714
Rpl26-ps6,-1.61854437546379,-0.138641614671653,7.30647746354107,0.0068706480561525,0.0769766007297586
A330049N07Rik,6.0330107869038,-0.666976469464811,4.83769482557896,0.0278440913975884,0.183961285940424
Gm30906,4.92525602052682,-1.2739047432868,18.0123593675907,2.19475404478528e-05,0.0012774744783168
Gm47939,2.35708513263227,-1.52252945353597,5.7409317079681,0.0165739984525923,0.135545302134302
Gm47761,2.039646800386,-0.701664973387238,4.66972312849914,0.0306988761635221,0.195082709813624
Gm35696,1.77273600620061,1.77860880556374,4.5651188900849,0.0326294094034776,0.20186290198297
4930459C07Rik,3.00029548028225,-1.72645965355955,16.8300543376673,4.08807190494082e-05,0.0020486494505449
Gm36041,1.71320492617557,3.01119838947868,16.2477794237386,5.55746916897549e-05,0.0025602796004392
Gm48877,3.89846892486204,-0.984619921251978,22.4824667139971,2.12070494820027e-06,0.0002290647925806
Spata22,1.8596537354884,-0.750869063040114,11.1697294527484,0.0008314275064008,0.0181795728196563
Dio3os,-2.04367498021914,1.32267324584425,8.93358975584079,0.0027997355014037,0.0419254572360222
Gm31333,3.57596220697974,-1.21086763835155,6.38502532265346,0.0115087119379172,0.106232975101437
Gm47348,1.83610351062657,0.0853370060773794,6.74660001150153,0.0093926504419883,0.0931861524349227
Cyp2c52-ps,-2.05598281019453,-1.33207400263096,10.7066798998468,0.001067494167715,0.0214114953137925
Gm31600,-2.58635028410087,-1.32817008076668,7.38551811163849,0.0065751126363238,0.0747060298622998
1700087I21Rik,3.21975152569616,-0.673010733456323,13.5541638255836,0.0002317766661905,0.0074701245679875
Gm49190,1.5226508358636,-0.613979692345539,6.92253909812324,0.0085116038228213,0.0875588794798084
Gm31583,1.59052613985288,5.64790645945665,13.3949152827182,0.0002523073361799,0.0079869011409361
Pdxp,-3.99100193688253,-1.43957983872888,14.3887436611151,0.0001486884728994,0.0054021225631141
Gm46565,1.90250679551108,-0.96395426962536,6.8428539036076,0.008899654753352,0.0894216724620279
Gm16385,-2.00691589372551,-1.28383158788763,20.5677569671696,5.75574058133397e-06,0.0004842698364905
1810044K17Rik,-2.04136334195787,0.0336137189377746,10.8624357313257,0.0009813453818046,0.0202946795259119
Gm19522,-2.61165384685002,1.19750928918051,55.6850881048126,8.506106220141721e-14,1.35978614035186e-10
Gm22146,-1.50381531516196,1.87449330174738,7.07331041991446,0.007824056426851,0.0830513718722719
Gm29863,2.00089266207713,-1.17918652670224,9.96123463011562,0.0015987080793733,0.0283838847619821
Gm46620,2.0959700945027,3.19537017105725,3.96230974034148,0.0465298169582026,0.251973459991134
Gm6951,2.98790584222552,-2.11889797369469,6.60658846214826,0.0101602127327746,0.0981050606128816
Gm56807,1.7523134165544,2.52769862243647,14.8062397565984,0.0001191406404412,0.0045673435925493
Gm56643,2.23002544331036,-1.18015634236139,5.24912556209725,0.0219578028800648,0.159119418332147
Gm32006,4.09293339338992,0.865460102979743,13.8762868225889,0.0001952464526754,0.0065848307858
Gm32202,-1.65934498775473,1.05307562835857,12.3953330185858,0.0004304082271337,0.0116618744389145
Gm56814,1.70945451798816,-0.605292368262544,5.04851727636673,0.0246470209178843,0.17145660417463
Gm36629,2.60437795884794,0.021533930149809,14.5137502955094,0.0001391402280568,0.0051251052666286
1700029K24Rik,-2.02567439617681,-1.22261882363478,6.10631191222302,0.0134699922308178,0.118482452909506
Gm56902,3.1304023875941,0.496141521331345,8.92314143876118,0.002815797555875,0.0420685418020738
Gm57061,2.24345008706376,1.10492502065796,12.8109771373882,0.0003445915506723,0.010052896695791
Gm57173,2.04123675477836,1.27934667181838,20.9738147686874,4.65603801404126e-06,0.0004253224210997
