V1,GHRKOControl.M-GHRKO.M_logFC,GHRKOControl.M-GHRKO.M_logCPM,GHRKOControl.M-GHRKO.M_LR,GHRKOControl.M-GHRKO.M_PValue,GHRKOControl.M-GHRKO.M_FDR
Crym,-2.25399281424364,3.15143687451484,18.8217464939769,1.43521359334215e-05,0.0003718529092895
Acsm2,9.03476624315871,2.3187871917808,36.9341602310854,1.22186312258695e-09,1.00684040606572e-07
Pdilt,2.67267008807939,3.16923124632698,65.6486618625627,5.389155313575001e-16,1.04494512702137e-13
Serpina7,-1.56473701629554,5.46716550008316,9.53632828928706,0.0020144433076256,0.0196119919096852
Col4a5,-2.50967253844379,0.709546263220125,20.3279469518958,6.52406801595706e-06,0.0001924238953931
Mcf2l,-1.94111628369922,-0.967565891906265,6.99555572428926,0.0081712336232271,0.053491130508153
Adrb3,1.55348237358751,3.35932474052638,10.0905831677807,0.0014902893531783,0.0154716503546249
Dkk4,5.8801429844206,-1.5844769363315,12.6873635098248,0.0003681349700814,0.0053646359450524
Fgl1,2.0637667668629,7.84409788340962,10.6242742073677,0.0011161276661356,0.0123818498320456
Lrp2bp,2.28746410426545,-0.0922615050831305,13.3496368142314,0.0002584726770942,0.0040509257019892
F11,2.15002023353478,5.75467815231383,73.9316297645576,8.08700579581531e-18,1.9011599213515202e-15
Ucp1,-8.05107825765862,0.155066195839971,5.31028935428173,0.0211998350235835,0.103260378637113
Cdyl2,1.62562679802661,0.0004544484418827,11.8897982418147,0.0005644223506307,0.0073440767270243
Mt2,-6.16379323318096,2.81053230352698,25.8846977162777,3.62430881977733e-07,1.6320619941679e-05
Mt1,-5.29120030766637,8.02044864240767,30.2088245176461,3.87940330503048e-08,2.28000519243446e-06
Nudt7,2.26801134510012,8.01312967039509,59.1610254053656,1.45283048585482e-14,2.41926543196617e-12
Arl2bp,1.56423838186893,1.93803310226109,12.3815094215937,0.0004336064791431,0.0061125513012189
Hsd17b2,1.70971138156744,6.33351062636324,62.9068261473962,2.16719832092501e-15,3.93691276798945e-13
Acta1,-6.2415417383731,4.25911382407819,8.3922574699865,0.0037682262305627,0.0308917253957822
Agt,-1.55992576881563,9.51715267679551,56.6910850795264,5.09942112070447e-14,8.07122237976055e-12
Treh,2.04955940149533,0.0829738951074215,12.7177162320181,0.0003622078210816,0.0052879034043943
Lysmd2,-1.63540633534844,-1.21423430925428,4.13636089248818,0.0419713069745427,0.163050622914955
Parp16,-1.55338369096653,4.8873910113397,39.3363560012206,3.56736888508564e-10,3.24022494301017e-08
Tgfbr2,-1.50496029848919,4.23196271862245,28.621232740449,8.80118113097602e-08,4.68985605199275e-06
Cspg5,5.67955009375039,1.32823424975708,50.2828002664477,1.33111118012196e-12,1.81873019875468e-10
Nradd,-1.84182501036836,-0.589088749966567,19.007734032686,1.30189694282403e-05,0.0003434343981515
Slco2a1,1.64010675651192,6.42645274985031,51.5060762467039,7.13758474744482e-13,9.921863458491559e-11
Cish,5.05373200503469,2.8021503074575,19.2074512722551,1.172548142674e-05,0.0003150311698955
Ablim3,2.2183124135512,4.28441038210834,46.8994187443924,7.47248704956355e-12,9.118715875902511e-10
Chrm1,-2.82127222565382,-0.287618798060864,16.3569992123159,5.24620573863978e-05,0.001107871135243
Cyp2c38,-1.8959035232985,6.66430296942563,18.8297116530728,1.42923259322141e-05,0.0003709044194032
Abcc4,-2.98954230639804,2.32792618271869,55.9455376670107,7.45066527327382e-14,1.1504130487723798e-11
Tmprss7,-6.90668436606543,-2.27108823803267,18.1663279423213,2.02426370961375e-05,0.0004978443024905
BC016579,-3.67883708058471,-2.7645269279397,6.76992050484203,0.0092706964208852,0.0582781568951124
Adamts15,1.58285494283715,0.0048258171900856,8.31361839677879,0.0039348923318354,0.0317853404834372
Dnah8,1.58613108652027,-0.11779433282876,7.36509406887829,0.0066502121088277,0.0463023914510979
Kcnk10,4.69037061553909,1.47445168335915,51.3856816710893,7.58900309914376e-13,1.0458431339906201e-10
Ston1,1.67115292618955,2.27679823939733,15.9999032696295,6.33457201112257e-05,0.0012982624124334
Kcnk1,2.4235261105718,0.79287936972901,6.87311249863946,0.0087502122617318,0.0560195807833584
Gpc1,2.8573814352628,3.68433096373114,24.3325224056517,8.10588672203682e-07,3.27224002874951e-05
Neurl1b,-1.73500780767228,-0.514288655077419,7.33076052465132,0.0067784366694266,0.0469701294310598
Eda2r,2.06039194330826,-1.27809487924143,5.7651025565801,0.0163475308230098,0.0869077578106533
Slc41a2,1.88500777265186,4.06691711462632,14.2218448614816,0.0001624734221493,0.002777861097839
Zyg11a,1.50450861591263,1.30698312989893,10.8538389396199,0.0009859115788112,0.0112256285604539
Dsg1c,-2.47222512576368,4.21550768852503,28.3086012266521,1.03435364399407e-07,5.45715424187764e-06
Acot11,2.28475713645351,1.21867731739982,5.37564536723281,0.0204197852382918,0.100905931010613
Cxcl10,-1.57812041961791,1.04040537969965,8.19826962738721,0.0041930360842726,0.0333481964393946
Cdhr2,-2.86512396502175,-1.6120638156891,8.42223687721869,0.0037065949945803,0.0306695794944935
C8a,6.01206667809766,8.46760519030218,328.898323484047,1.67007190807691e-73,1.33488847612588e-69
Wnk4,1.89808358170168,1.68749959329532,16.8659111836798,4.01156127221529e-05,0.0008845354275535
Slc24a5,1.75087730361197,-0.658722340918067,12.7612277237092,0.0003538785460854,0.0052002725796704
Ubd,-2.3783923068231,-1.37935343685713,7.08287874171939,0.0077823887291363,0.0517509426888408
Scai,2.07622490546801,0.870263547806916,29.0251633059122,7.14442154581233e-08,3.87154992648664e-06
Tmem98,-1.56524706867119,4.31475231091574,26.565604543269,2.54738801821023e-07,1.2192378700332e-05
Aldh1b1,-1.74022655973096,6.34935767190826,32.0009995634726,1.54093270120292e-08,9.81408372965332e-07
Krt20,-6.6300450746681,-2.27558710355439,24.620747250092,6.97962263560503e-07,2.86092942186621e-05
Ugt2b1,1.89569867199175,8.61910711867408,77.1554609274804,1.58017115637025e-18,4.07429292027981e-16
Cd276,4.01594307616533,0.827277262865066,38.7110419518418,4.91421183564483e-10,4.36436613358991e-08
Ripor2,3.58863047559485,0.810998076129504,46.6703138869813,8.399178019657159e-12,1.01719136228969e-09
Adamtsl2,2.43306661440907,2.38418826901339,36.3746062394692,1.6281069562111701e-09,1.28846127732632e-07
Arhgap26,1.5148917598506,4.16524947497851,38.3875458229138,5.80013684367469e-10,5.03918410777084e-08
Abcc12,3.56460917665866,-1.13321004703526,9.5436315219024,0.002006443649008,0.0195579318128313
Zfp157,1.71512148388795,2.27226545518019,32.2632194783139,1.3463794621816e-08,8.71385509410326e-07
Pax1,6.28192670258639,-2.91164526397376,6.45815278741716,0.011044439963165,0.0658301332032645
Il22ra1,1.56087652207141,1.80027157087674,9.20527560338564,0.0024131866297834,0.0223204785980522
Ppp1r14a,1.85928047373822,1.95034100098309,16.0213967653306,6.26306534391332e-05,0.0012852549754531
Mycn,3.13803893316103,0.254117306122683,18.2620792438351,1.92501336875419e-05,0.0004756300419305
Aldh3b3,-5.81333078317783,0.246893548468683,15.2283071741599,9.52647036832638e-05,0.0018216525754553
Htra4,4.19064887811078,-0.253880969276952,15.8996969391415,6.67894110862554e-05,0.0013532262682191
Vnn1,-3.50604859951211,5.77058482959851,18.9404383607948,1.34863483421223e-05,0.0003540111077129
Osbpl5,-1.5124862600136,2.53653452741187,12.0767860971793,0.0005105352986558,0.0068641020053089
Cdkn1c,-2.07548448518214,1.06082512317213,29.7561129849962,4.89958897926585e-08,2.80734155636358e-06
Ifi206,-2.68573551535655,-1.81062272035674,6.06717054666299,0.0137717401783424,0.0772744957848302
Dlec1,-1.65059119577313,3.52846137197407,27.5356071942341,1.54228797304299e-07,7.8519157761354e-06
Hsd3b5,10.9782554275919,6.39418023125012,98.5829863053983,3.1168559007146604e-23,1.08317518323532e-20
Crygn,2.99587731882574,0.338603874844916,23.9820671128267,9.72371695435996e-07,3.82865367567484e-05
Gstp2,2.06146868759093,6.01384326819781,25.367514544497,4.7383061156845e-07,2.06957818484515e-05
Enpp6,2.60412451167212,-0.717072833920777,8.74679767046395,0.0031014620819754,0.0267710436514357
Arl5c,-1.52497784440813,-1.00273979757379,6.89845836035167,0.0086270110411332,0.0554135342367751
Pcp4l1,-3.7679987516499,5.35429042746075,49.4192434632298,2.0670801086538397e-12,2.80036801838477e-10
Susd4,5.23155685474556,4.8017796436599,67.6733434461166,1.92954683379526e-16,4.0586494322435504e-14
Capn8,6.35725231059702,1.25448856872118,37.3475651741343,9.88442062554732e-10,8.31643937473682e-08
Elovl3,4.32686158514247,6.664962969648,30.2226390768525,3.85186934550767e-08,2.27217650764892e-06
Rap1gap2,-3.00223660103002,-0.374583031778782,25.119985904451,5.38716204527145e-07,2.29651126548558e-05
Shfl,1.94913957158054,5.40013508702847,54.3543438540497,1.67407528024868e-13,2.5010997598182697e-11
Tspyl5,-6.04408511970462,-1.03049630948761,64.6051320108038,9.151668726238149e-16,1.68159283054762e-13
Whrn,2.44866388152262,0.628645703869847,20.5616667621338,5.77408104911543e-06,0.0001735046234044
Igfbp2,-1.77617867445853,9.77551338243128,29.5371393225807,5.48554295438573e-08,3.08774259397219e-06
Tspyl4,2.44907461303696,1.94776192183896,21.1018237515326,4.35513438781569e-06,0.0001384118853352
Cyp7b1,4.05333235252483,7.41244058807688,92.0407945567586,8.49079917311942e-22,2.5610172751223996e-19
Mmd2,-2.27762349896313,2.67344496576132,15.1299512051196,0.0001003583810578,0.0019053789543834
Rsph4a,4.88203203258776,-0.521819775574264,8.78610133702972,0.0030353425458983,0.0263512583320599
Rcan2,-2.85473650030971,3.38331353030575,53.0749986178403,3.21052925167326e-13,4.6657746015680696e-11
Kyat1,2.4378914292208,6.34762058411872,118.108126714619,1.64188975685736e-27,9.37401773325779e-25
Sdk1,-2.2270003463701,-1.25223718583924,9.98631849492222,0.0015770759067199,0.0161506312907269
Slc39a5,-3.36758078079494,0.618029967349925,48.2431003882482,3.76520710996529e-12,4.77703181427818e-10
Zc3h12d,-1.91694092292684,0.600511759148476,8.1812358192492,0.0042325914957282,0.0335459631386772
Saa3,-1.69448189444999,1.68878963832361,8.84987256073732,0.0029310935611847,0.0257029411240262
Sdr9c7,2.89424764487255,6.28050271320316,53.7381885729054,2.2906719187946e-13,3.39061863831949e-11
Gbp2b,-1.72168814507476,1.66360635634866,9.56203770434591,0.0019864248562682,0.0194395330513208
Elapor1,-1.64061845483228,0.643643274689048,13.2677865941489,0.0002700058089298,0.0042069326135995
Cyp2b13,-8.84412923025907,7.26814162284919,52.0701548926873,5.35527217351899e-13,7.576051412909259e-11
Abcb1a,-1.92575870497444,3.30215019254201,21.0254290755553,4.53227874157815e-06,0.000142341862028
Cyp2b9,-4.78170193041268,7.99381463997744,29.0503357988689,7.05218762052416e-08,3.84129287120918e-06
Mthfd1l,-1.9753416364317,0.489395316441326,11.0724345990875,0.0008762056101687,0.0102903340195309
Limd2,-1.75987879286877,4.37366831008005,35.9377496236056,2.03723209042001e-09,1.55823886112221e-07
Zfhx2,1.52447315766796,3.54607095758886,25.3314546245131,4.82771609507158e-07,2.09994231059722e-05
S100g,-2.69243482745279,-1.14355812294254,5.67623088407365,0.0171962706815697,0.0898071163396186
Dlk1,-4.40405026507408,-0.802356749817743,5.44826360458534,0.0195877861848066,0.0981038159436903
Grid1,3.69970714374241,0.553689054556795,18.6042079198932,1.60865081305166e-05,0.0004114542703591
Tox,-1.85700826526294,2.19153680804869,27.9853529903616,1.22237184388374e-07,6.34442736893682e-06
Adgrf1,3.15335488327038,1.52298076768894,25.4869678963977,4.45381190334638e-07,1.966813179196e-05
Ak7,3.0025200795143,-1.35783046938344,9.41994883524033,0.0021463750998437,0.0205363321198904
Inhba,2.42414145888944,2.87593520199437,32.1678911263185,1.41408499678297e-08,9.07853926047089e-07
Rpl21,-3.58159978619147,4.26504569930304,12.5698286291072,0.0003920245257864,0.0056714063974865
Cacna2d4,-7.61725359923103,-2.93601197899498,19.2468182412912,1.14861645685749e-05,0.0003110072099257
Gpr12,1.6188800334929,1.07675211961457,5.31161948358975,0.0211836557672948,0.10321302075464
Serpina3a,3.44176991885538,-1.54774664108256,6.75363809478019,0.0093556727902726,0.0586279048315556
Serpina5,5.5524371862852,-0.848168713021839,16.683422439036,4.41652562276486e-05,0.0009579369355023
Serpina12,2.87803562211401,4.9850591237652,14.8537953368213,0.0001161740672008,0.0021346651014623
Slco1a1,8.72434396036029,7.30521239473761,111.811673255055,3.92915548527702e-26,1.9628587371136998e-23
Lad1,4.64462649248769,1.75776418012819,33.0789195374625,8.84929725030492e-09,5.97382536317444e-07
Fam222a,2.7771940721233,1.75734314285389,22.8840742785923,1.72071648362945e-06,6.19958508146129e-05
Csdc2,-1.55708613880786,-1.23401099621198,5.91574241361513,0.0150061779770175,0.0818174492294003
Pnliprp1,-4.32933913403845,-1.82373939196294,4.01329299632121,0.0451428992778445,0.171495814604473
Tmc7,1.69509108333811,1.37982162253347,9.25149891331009,0.0023530275103621,0.0219588428375071
Cyp2c37,-3.51803838980319,9.15396968037131,98.0504149871883,4.07865140535131e-23,1.38726215672225e-20
Adora1,-1.87475032781132,4.97099241204981,28.9203231823711,7.54174559782722e-08,4.07305220023196e-06
Mybph,-3.14221681696264,-1.118412260208,9.37288804391444,0.0022021828185944,0.0209050442625006
Gucy2c,-2.41427194079423,1.89852604792456,10.3705212354574,0.0012804339221995,0.0137745738090723
Jph1,2.76060811462997,0.411215539474097,19.3043572344941,1.11451723511829e-05,0.000303520826586
Nrep,3.16351677811881,3.73950697243351,33.2057700154701,8.29041641835012e-09,5.68800844908777e-07
Onecut1,4.3426202698977,3.61979960152516,22.9296518379355,1.68039593052029e-06,6.09133998759576e-05
Epop,-1.53388527835995,2.35702539774889,11.1456967540924,0.0008422683115871,0.0100033441523265
Sptssb,5.18920531688083,-2.90598495965309,4.69422351438847,0.0302641706170889,0.131682915483066
Rbm20,-1.7962330850372,0.62725405594661,10.4408704340439,0.0012325717033795,0.0133676331412658
Dpy19l3,3.93672148066412,3.82204356405986,129.901008471571,4.3073182978315e-30,3.12985410496065e-27
Fam25a,2.72690151856628,3.85753811110149,20.5832392555172,5.70937896272491e-06,0.0001718834879437
Col6a6,3.05274626212504,-0.063627533130034,16.112297678784,5.96951411431598e-05,0.0012379215399817
Dmrta1,3.318968730105,0.683962014836745,28.5838041424393,8.97295627782255e-08,4.76550428761699e-06
Ncmap,2.69786911348117,0.965381240850008,13.2898926954483,0.0002668407532989,0.0041616744216944
Fmn1,1.8730236027079,2.31993942697463,9.88241947432701,0.0016686538131415,0.0169043725328774
Tafa2,-4.19737881314255,-0.370642196394884,5.51149352476811,0.0188919080101741,0.0955115836775846
Slc15a5,4.36170629118105,1.39317400872028,47.395976879932,5.80016049543341e-12,7.18770276589136e-10
Lingo4,-1.51459268912797,0.729119390526651,12.139703310125,0.0004935962798632,0.0067254158229006
Zbtb7c,4.376532372231,0.575100365640022,25.6688813972995,4.05310329955074e-07,1.79980303740606e-05
Serpinb1a,-2.95559486274571,4.43056897980211,21.0090564195538,4.57117487167507e-06,0.0001430035254375
Defb1,-2.96817911545905,-0.148436824972405,8.10578610082047,0.0044124181865204,0.0345092549558295
Poln,5.45633128270415,-1.14370781872062,11.9991646251139,0.0005322440292185,0.0070551020324109
Adrb2,-2.79075498077607,0.104134792944503,37.335126595511,9.947664190794601e-10,8.32583035361479e-08
Slc16a5,-1.65907985235196,4.83286331398434,10.5776012884181,0.0011446608660954,0.0126196886933809
Igfals,4.9467735036891,7.23511688320704,233.99091858857,8.0356603927876405e-53,3.2114516759775797e-49
Chrm3,3.09972528761225,0.346672566392687,26.011189701196,3.39444241810122e-07,1.54597027053464e-05
E2f8,2.42434097873642,2.60330505162794,13.4224825250018,0.0002486264523933,0.0039206523967501
1700067K01Rik,-2.30280527529974,-0.792013767144866,16.9090669693887,3.92138248185831e-05,0.0008670431584368
Ar,1.62210285984067,4.15310571568907,18.0994809857855,2.09658571707008e-05,0.0005093619950316
Hrk,-4.16314576679032,-1.69639783090249,24.8137307908456,6.31460520705277e-07,2.63564696710041e-05
Ltb4r1,1.51398688675911,-0.240224446471955,6.8929982808466,0.0086534005169862,0.0555332238717554
Zfp445,1.79189016025769,6.09026043093696,34.4774143260854,4.3122616692408305e-09,3.1621933506644e-07
Rnase2a,6.41624599238336,-1.23383413503545,10.4610730921132,0.0012191643576354,0.0132401911828536
Fam180a,1.58040733807083,-0.598199543551599,9.61413389872155,0.0019308550387073,0.0189445037463473
Flacc1,-2.51235624845692,-1.65691708471878,16.663064742855,4.46417770947876e-05,0.0009656880225132
Bex4,-2.25567446798201,-1.50596856635856,7.24892242373431,0.0070943572542434,0.0485905720078558
Sstr2,2.34287805875858,-0.570980237002258,10.5526806473758,0.001160197031377,0.0127295193847583
Tmem229a,1.77681422854758,0.143661633358283,5.66785962475065,0.0172785257179262,0.0901189638422187
Omd,1.83032452564337,0.189612262646131,10.6383939294533,0.001107638235448,0.0123048678470269
F2r,1.53170578371191,3.91078488853899,24.6916097776313,6.7276418902089e-07,2.78621977349429e-05
Dact2,1.5334043388673,3.83954826632552,24.6950686322833,6.71557870355492e-07,2.78621977349429e-05
Rapgef4,1.78328501340455,6.26166265732137,38.413891936358,5.72236003830818e-10,4.99877855586856e-08
Bmyc,2.16699605998279,1.04524758599846,12.7117451522752,0.000363366173886,0.0052999741384515
Myef2l,1.54568691178846,0.622566139308928,23.0522543545262,1.57657540317031e-06,5.76730764189487e-05
Pls1,-2.8247771606112,-0.268780333122857,12.2135225771825,0.0004744436754503,0.0065149145434297
Cyp2g1,6.82680267306892,2.62859402935436,89.6380021433545,2.8597783522222003e-21,8.31207577065893e-19
Gal3st1,-2.28719869838611,0.532980775388526,13.6962238007237,0.0002148861321731,0.0035052752131828
Mmp12,-2.95305815409656,-0.178894014964976,14.8605148328067,0.0001157609351054,0.0021319047276328
Lrrc19,-4.1164710519249,-2.03727726206716,10.1514096624793,0.0014419094150989,0.0151348417004409
Lrrc4,-2.81411584998471,-2.42836808954003,9.49448303152782,0.002060906433309,0.0199549668339667
Shisa3,3.87485788622085,-1.76833628118651,14.2790416407975,0.0001576100207514,0.0027209004230373
Ces2b,3.58827092629798,-1.31710859285783,10.5980679018718,0.0011320589752741,0.0125239410233442
Vwa3b,-1.705255023471,-0.69846118444831,6.34623524152065,0.011763067035104,0.0689818010356465
Septin6,-2.15277320728588,0.0279794256413498,21.3958002729223,3.73588617416688e-06,0.000121139708682
Ppp1r3g,-3.06918855465485,3.1128250664464,13.3768218994202,0.0002547530400205,0.0040004735734469
Gm9847,3.65525591400988,-1.73950148693322,8.37438422406602,0.0038054647420208,0.0310695400234657
Olfml1,2.11732288119351,3.5412452513681,72.4312299911102,1.7295515853055302e-17,4.00704516560785e-15
Vtcn1,4.18047722746007,0.753346378218681,20.0901203270122,7.38773220747226e-06,0.0002147277946702
Fam83a,3.66072086177202,-0.597569616763614,19.2384206851178,1.15367994173627e-05,0.0003110072099257
Zfp579,-1.67205127453137,2.56848150638509,30.7042227589743,3.00510347057717e-08,1.78585814426195e-06
Tceal8,-2.39404877058245,3.02530815373323,31.9472171397152,1.58419162859522e-08,1.0049558482033e-06
Wfdc21,8.73342090526191,7.81954210290453,154.906402253597,1.46773549877358e-35,1.6759442630996002e-32
Pard3b,2.27796586874546,2.011406975615,39.4317164116657,3.39733848641969e-10,3.12125592206352e-08
Gpr17,1.50712159487587,2.07529735107709,13.7088046925213,0.000213451439002,0.0034889925397622
Fpr2,-1.7168746610438,-0.774227708633174,7.2594957044941,0.0070527092699546,0.0484246917940535
Cx3cr1,1.99685059989713,-0.332325587883764,12.4209876559728,0.0004245356601269,0.0060111842894498
Actn2,-5.46238420417898,0.0738074275191148,3.89610088961078,0.0483983098031003,0.179220611654473
Ccdc171,3.56919117020022,0.852482733548483,11.5637995100531,0.0006724829429372,0.0084097466800254
Pkdrej,2.36052579797329,0.404634416183513,10.3515151747345,0.0012936845494911,0.0138890807308034
Kcnt2,2.83887530310239,-0.575351136151994,12.2749344689745,0.0004590827784588,0.0063705705698285
Slc22a26,-4.58056736534419,5.8924353438213,38.5847067507206,5.24281249806086e-10,4.60503299967038e-08
Slamf8,-2.66017347817206,-1.5786262218791,11.8216519108756,0.0005854589480035,0.0075215853803243
