V1,MRControl.M-MethionineRestriction.M_logFC,MRControl.M-MethionineRestriction.M_logCPM,MRControl.M-MethionineRestriction.M_LR,MRControl.M-MethionineRestriction.M_PValue,MRControl.M-MethionineRestriction.M_FDR
Trhde,2.68979946074188,0.846929594437274,21.5589494103687,3.43117809896488e-06,0.0003064291234081
Vtcn1,-5.68307991680657,0.753346378218681,33.4218041686475,7.418754882289411e-09,1.60121396256028e-06
Fam83a,1.97494353316236,-0.597569616763614,12.1564331858838,0.0004891883856063,0.0170238256935076
Nat8f3,3.50144149438776,0.504919596044811,17.4460806728277,2.95573059631641e-05,0.0018173195889505
Cbr1,-1.72767873975094,6.5305212408477,49.7145903182489,1.7781863468692099e-12,1.3536231876691102e-09
H1f4,1.73383014180504,-0.993366760508679,8.12744474774012,0.0043600152047688,0.0808575441571178
Sox12,-1.58814380473713,3.02661361287537,17.2908297476925,3.20730949419744e-05,0.0019421230899333
Sema5b,1.59407581312316,2.25386581661612,7.64585619297826,0.0056902881731864,0.0953671812521206
Actn2,5.54227840065913,0.0738074275191148,4.26982103690882,0.0387950161706467,0.293366664382194
Tchh,1.82528998254982,0.311335619331537,13.0405679310986,0.000304815647712,0.0118271430687492
Tmem171,3.37645537203801,-1.901874545041,11.6642453307499,0.0006371278323831,0.0207436365142104
Raet1e,4.05727199118432,2.96807237686248,40.138293824697,2.3660508200812903e-10,9.22528985605354e-08
Slc22a26,-4.28541337445547,5.8924353438213,36.0881557452095,1.8858964726788e-09,5.48144382040786e-07
Phgdh,-4.95663453361074,-0.824122316559726,23.4533792334803,1.27977729227471e-06,0.0001373055019751
Mast1,-1.66221795732408,0.490429923873999,35.7809697094567,2.20794087149482e-09,6.19230574942388e-07
Slc51b,-1.83055039756696,-0.77580602127372,8.09910000954207,0.0044287243382962,0.0820366017056823
Adm2,-6.93571106372324,-2.53696301373104,13.9809170025303,0.0001846755225934,0.0078725944111429
Tafa5,2.72014329497211,0.850578449325536,20.7491401593384,5.23550814566661e-06,0.0004336519855783
Lrtm2,1.93494841585276,-0.559926473235917,3.96104392532576,0.046564817406309,0.323786503287192
Ntrk2,3.242001765688,4.24765883581182,14.2541695247746,0.0001597066018465,0.0070139278492293
Cyp3a11,-1.6279842776997,11.1964024127463,12.9085015281934,0.0003270930510792,0.0125663356887934
Unc93a2,-1.60331745484515,2.21145870193659,28.532772396292,9.2125875832984e-08,1.33884022824189e-05
Saa2,3.21227126750738,5.02272982326838,9.2536728665299,0.0023502358972677,0.0548687779918877
Gnai1,2.18142335749204,0.580925356351745,14.485080507337,0.0001412740370362,0.0064342072822281
Lepr,-1.60091986625626,2.50760181957543,6.06507913491328,0.0137880576058879,0.163271028805721
Prtn3,3.56271256164268,-0.705912324374984,8.26500288043732,0.0040416597067997,0.0775629916841544
Gsta2,-4.31069643889123,5.13179277356781,93.6060258491051,3.8501366702424697e-22,1.5387071202624e-18
Gm53055,2.21815657791138,0.788140559601034,6.46647449361202,0.0109928392999153,0.142755100770468
Gstm1,-1.66080402825744,10.2009828083003,46.1138377100363,1.1157759033128899e-11,7.431997329316611e-09
Mup5,1.64855400360952,4.90265261172913,4.72121020804169,0.0297927679990349,0.257580956859152
Cyp2d41-ps,1.60738246158182,0.440867662048736,8.71119583544638,0.0031626168038649,0.0658301982116985
Col25a1,2.09179505290257,-0.957179461905316,6.88742696481374,0.0086804127867244,0.124119032923592
Rad51b,-1.67246067558521,2.19703031078109,8.44830244575327,0.0036538433284959,0.0729217720965493
Hopx,1.57079595700547,4.43229969814168,18.2847404286783,1.90224851045798e-05,0.0012514133616535
Myl3,5.0957849010769,0.909334969368564,4.55840328670743,0.0327575997510729,0.270581865001544
Atp8b4,1.6354397882857,0.30088124202231,12.7995713559476,0.0003466987779912,0.0131024271039442
Ces4a,1.79227762338522,-0.111396036442141,5.34274559274693,0.0208086744638751,0.209607731556085
Fhit,1.83735639697316,-0.431516939841178,10.0843833004742,0.0014953119938428,0.0401748866110443
Irx1,2.08333916414525,1.43781873942536,20.8998890469847,4.83922624807671e-06,0.0004093114857235
Blnk,2.16110811027095,0.338120056997744,9.12726482767489,0.0025182793341102,0.0570215487749106
Gm9104,2.37643396323707,-0.509046167857191,11.088311618387,0.0008687354352532,0.0267511328737201
Dnai1,-2.92471559983214,0.180111235265684,6.3407712846892,0.0117993563440191,0.148757500406537
Orm2,2.66166315436771,4.41118238242554,17.6564024576156,2.64622994486255e-05,0.0016654579487627
Slc22a12,-5.3979026998411,0.0001999921584499,8.69726216411919,0.003186883590779,0.065991607619422
Vmn1r51,-1.70148073912516,-0.408604975865636,4.94829384797979,0.0261164298560124,0.238979535019012
Slc39a4,-3.43000719869855,5.40736722886282,57.6815405013576,3.0818145239218404e-14,3.5189919271010394e-11
Aox1,-1.91247260855875,6.21559811865671,26.1686167606023,3.1286614304333e-07,3.7605098967599e-05
Jazf1,1.76189700843475,-0.860080049363019,7.98841722958854,0.004707755294197,0.0848457453585503
Chi3l1,3.03564073846223,-0.126515717061256,9.92254332985902,0.0016326661896636,0.042577164287052
mt-Nd3,1.68577430233001,7.84180941390131,38.6518452392471,5.0655346012263e-10,1.68703408615008e-07
Zfp979,4.63216619654517,-0.430272840310414,26.6084895497513,2.49146564882818e-07,3.16099760810851e-05
Cyp4a12a,2.33380664189986,7.92483274098774,15.7485986300956,7.23415080496259e-05,0.0037304882183268
Mup21,2.07307616975585,7.11177398230675,15.3579023135505,8.89481188558102e-05,0.0044435144625905
Mup3,1.88067469402894,11.582721348148,23.3664427841395,1.33894051132261e-06,0.0001426953534266
Anks6,1.63089280505811,-0.332299610834985,9.88236248079275,0.0016687054988774,0.0431649289725805
Klk1b4,1.68350696103108,0.444773477906766,10.4150359944766,0.0012499341924758,0.034877744535105
Slc22a7,1.98140915377459,5.71782090895516,17.8964916813305,2.33250694194823e-05,0.0014974881917262
Jchain,1.81032568708077,1.13451414869577,7.41256506820242,0.0064769912549866,0.10344449716904
Slc22a27,-2.89831499368897,3.6486927953905,36.5352560708474,1.4992974558165e-09,4.6091863709005e-07
Actc1,6.35729673448411,0.0475653759608525,10.4861738488076,0.0012027117994812,0.0338495613142723
Selenbp2,4.70174573906337,8.25749072829517,27.8877481308417,1.28561253218844e-07,1.75656426833884e-05
Adgrv1,2.48843357262371,0.989583649334085,16.5210567866279,4.81127848011558e-05,0.0027082076684199
Bhmt1b,1.82353952074271,10.8487220941518,19.6566040515568,9.26824313660711e-06,0.0006911751739603
Cyp3a57,2.81888305297692,-1.33003643750552,4.29887935593334,0.038137495401898,0.291898253297791
Slc6a21,-1.54864505498993,-0.413849140175534,8.953921290681,0.0027687462707874,0.0604660900065678
Zfp992,2.72831792573173,0.804760857005906,39.1905413827315,3.84397936189009e-10,1.33586639302554e-07
Ren1,3.44278143531948,-1.52650768210149,4.80529608628084,0.0283723908881166,0.251698690753292
Akr1c19,-1.81864128684176,5.63866503615978,20.6120281436797,5.62416493265313e-06,0.0004634427866669
Nalf2,3.97559363251647,0.0136220260147402,5.19645999990229,0.022632935486063,0.219724068504692
Serpina1e,2.11882493502041,11.1395121973541,6.20728031632007,0.0127225947454944,0.155104533135852
Bhlhb9,1.71094098050499,1.19619816589511,10.3389069601138,0.001302551225078,0.0360876670434966
Mup14,2.80828927255977,11.3391505858301,32.4988647899831,1.19262175004793e-08,2.29701822846581e-06
Mup11,2.37655378164276,11.4655713643474,27.7873928318541,1.35405601407379e-07,1.81898650764569e-05
Mup-ps12,5.82917600999713,2.17771296577469,28.4996885845556,9.37135599209396e-08,1.34964411612265e-05
Mup-ps2,2.21652387916178,1.81973855331105,7.48293344017642,0.0062286513721815,0.100780587890379
Mup7,5.86219492413626,12.4813289079589,81.3545795509426,1.88644072145118e-19,5.02610689551976e-16
Saa1,2.82561777076686,6.41301035382491,8.07265906879597,0.0044938123481686,0.0821946043453362
Gsta5,-4.42374909988703,2.56466040548084,57.4578574234412,3.45299003664052e-14,3.61397279032905e-11
Gsta1,-4.64461722700424,4.40914955618558,87.6168550529492,7.94447510000205e-21,2.54000757897265e-17
Cib3,3.52470759602018,-0.635280011407057,9.09042596041974,0.0025695102042143,0.0576912782648455
Cyp2a4,-6.17754514346982,8.54001093747207,46.4653725540173,9.32518935170828e-12,6.48141204245255e-09
Gm6166,2.78872280893687,2.76653569499033,8.30740221305771,0.0039483824546083,0.0762304854098667
Tnfaip8l3,2.20645759847774,-0.494263273346161,7.89066397839345,0.0049690619233416,0.0878858337672291
Gm10680,3.09792124831648,4.06374801853623,39.8659968512816,2.71997359959306e-10,1.01119762704871e-07
Gm15348,2.24819689487833,-1.99697755381804,5.77022689117935,0.0162999299156373,0.180657787883941
Bhmt,2.01202237844396,10.8914110947205,25.6472540377247,4.09878321283092e-07,4.7827115649865e-05
Slc22a29,-3.25370196125238,1.90273939515589,23.1591662014997,1.49130634360537e-06,0.0001568422579531
Ighg2c,2.01243896863734,-1.14190311107075,8.90413585050347,0.002845254920744,0.0616317685135704
Raet1d,2.17263137752983,3.71393779228333,14.5840647657628,0.0001340432799475,0.006175261882542
Cyp4a12b,3.78908350860116,5.50533515274377,38.6759212792573,5.00343489069701e-10,1.68703408615008e-07
Mup19,2.69642564409174,11.5225470565613,30.4051631472339,3.50593757868344e-08,5.77792970441582e-06
Mup18,2.13059987120701,11.1913154166899,19.6595887113776,9.2537776573083e-06,0.0006911751739603
Mup16,2.30126499526562,10.4666827395071,22.6827633377879,1.91074200609516e-06,0.0001909070106839
Mup10,1.5667190843763,11.9897222292334,14.1500163488424,0.0001687956378823,0.0072928839653711
Mup1,3.9987534094154,12.0829139680547,42.6972507028993,6.39020397635224e-11,3.0045235519402e-08
Mup-ps4,2.61678306114288,2.67100756319764,3.91665185295348,0.0478100087557484,0.32737584707672
Mup9,2.37481626660231,12.4444432736986,14.7045592229688,0.0001257419768213,0.0058775182499019
Mup8,2.40105683032661,10.8432835800872,25.5498233400417,4.3110552254699e-07,4.95802365714834e-05
Mup2,2.14542356122516,11.4649778135915,20.4193436517166,6.21979242394635e-06,0.000502169705501
Hsbp1l1,1.77417518986849,0.255779437127624,8.73195264243018,0.0031268145916959,0.0654765560928099
Ces1b,-2.23860523742791,8.43821134981757,30.609831090473,3.15491076582304e-08,5.36536207472842e-06
Slc8a3,-2.72019534555452,-0.403646186463444,22.1316688436015,2.54575234305041e-06,0.0002481487619268
Xirp1,3.06383839835601,-0.528597674480507,6.18100923170786,0.0129128603651681,0.156264183041315
H2-Q1,2.85585732255677,4.90515928355955,34.4704155285026,4.32779529793819e-09,1.01741375930647e-06
Gm8250,-1.55576525065919,-0.307099309466549,9.11795826388224,0.0025311230413494,0.0571504702528429
Mup-ps17,3.65305550747252,5.10328605257108,28.1364219718373,1.1305805776873e-07,1.58539132586923e-05
H3c15,1.55342247364212,1.47450929094639,10.9817763791031,0.0009201219157152,0.0278107991733953
Gm13775,2.11231521082202,1.99044665235992,4.68307663551263,0.030461146423941,0.259984990247262
Gm12538,-2.31719058258587,-1.05026326326778,4.84385731768488,0.0277447688062217,0.248614279224361
Gm15536,1.76832271944015,-0.0872601688190344,4.67300414960319,0.0306402861494611,0.260763410632407
Gm15653,4.07910158987702,-0.661328106504181,15.6584083640479,7.58744860302186e-05,0.0038751742290066
Mup-ps14,4.73998446951439,1.51140156259006,25.9734328589671,3.46148204288358e-07,4.12949641324902e-05
Mup-ps10,3.10025194531638,2.1139206207167,9.13294375011861,0.0025104745416073,0.0569434096918052
Mup-ps1,3.70672175099988,-1.16763766238163,10.2511420374106,0.0013660000793352,0.0373422623680495
Mup-ps15,5.2087457878944,0.597184704277625,18.5387096226091,1.6648846478003e-05,0.0011325466374355
Mup-ps20,4.03632920069228,-2.64947459871486,12.3966322295784,0.0004301088656958,0.015485856592372
Gm2568,2.01261252715495,-0.902352313951305,14.5500095936483,0.0001364879578094,0.0062698175101782
BC021767,2.12886490158252,-0.536972194068655,11.6293972142876,0.0006491758924278,0.0210929386511223
BB218582,4.40374722824399,-1.86467009139334,12.90016488866,0.0003285531871214,0.0125663356887934
Pard3bos3,-2.25132680083413,-0.423877117043869,12.3772712936691,0.0004345918146512,0.0156121005595827
Gm13166,3.86809008884274,-1.7574956402821,15.8441750644929,6.87779220639883e-05,0.0035930845167154
Gm11695,-2.32163764915325,-0.189913293180303,6.52906612998052,0.0106125660853603,0.139861897312918
Gm15622,2.67909737776415,3.11082475042974,33.2390600101603,8.149695790774331e-09,1.67939412404822e-06
Ttc39aos1,2.42214126275984,0.538373013995165,5.0181660452804,0.0250827215941195,0.234076116406068
Gm12718,3.48346233732114,0.898452461400295,9.90178089169329,0.0016511890464437,0.0429900783329791
Srrm4os,1.91757140529278,-0.793767467667406,12.7407693384875,0.0003577704973634,0.0133941900956732
Gm13773,3.75613213279939,-0.509864733594235,33.6167595933193,6.7111984168162e-09,1.49007247071144e-06
Xist,1.78683528493268,6.85204035650476,10.5897883668879,0.0011371399333543,0.032231062011706
Chn1os3,1.75473789163981,0.185627292041086,20.4978184386144,5.96992547664208e-06,0.0004844427851248
2810408I11Rik,2.77505756241537,-0.910813092857067,34.7917247290576,3.6692979703495405e-09,8.75707534323787e-07
Gm13203,2.11637778900356,-1.65682326006006,7.96648828463417,0.0047651294951385,0.0854942313235512
Gm11752,1.72776528843882,1.07154915066491,13.9029372448381,0.0001924974073696,0.0081409088735744
Hectd2os,1.59963532920201,3.43198242071418,11.9239866038408,0.0005541576427401,0.0187288881117206
Gm16174,1.70476298955492,-0.0907093244191093,12.2631960195793,0.0004619796025955,0.0162312218177861
Gm13855,2.21674151114011,-0.572462775975573,5.84777576518,0.0155967520297803,0.176454124520926
Gm11773,2.07398489274855,-1.54059484244506,9.82466127975204,0.0017218740789971,0.044325086999757
Nat8f7,6.34473967229655,1.92403992797498,39.4331040535268,3.39492512858845e-10,1.20602829123589e-07
Rdh1,1.69846974379942,-0.937487839468433,4.61242098320344,0.0317411914910727,0.266359415840571
Mup13,2.04603924581565,10.6465060009937,21.6991603960432,3.18930839906147e-06,0.000290936693295
Mup-ps16,1.96848863739989,0.497866754470689,3.89584809007621,0.0484055939412304,0.329001626166883
Ugt1a9,-3.37187437498188,6.32493938073054,19.6542698950401,9.27957169916701e-06,0.0006911751739603
5730435O14Rik,1.5397220163504,-1.13244004466166,6.77835555415629,0.0092269859257505,0.128850783133474
Vmn2r3,-4.71702843639285,-2.65988367508198,8.70168861228748,0.0031791540809926,0.065991607619422
H2-Q2,3.17198345488255,2.11622256943549,7.05165543896319,0.00791920304,0.117395124030486
Gm5093,1.58559923437995,0.401529464527825,9.51341139596913,0.0020397560984649,0.0498586253670661
Cyp2a22,-2.96938304155456,6.76786535552764,25.2207840839442,5.11282276008046e-07,5.71563528969554e-05
Serpina4-ps1,2.89604816442766,4.56845615593041,6.56967820701999,0.0103730704530154,0.13772749523414
Tnxa,4.20125619960474,-0.886139655982884,7.09307117046978,0.007738252717257,0.115502995273643
Cyp21a2-ps,2.51293729940577,0.934443299736952,14.3143039937927,0.0001546850111038,0.0069072474511356
1700092C10Rik,2.00151670930667,-1.2697385291088,5.57107314932672,0.0182595665104244,0.193580431977754
Ankrd40cl,1.53966360989754,-0.663296316985372,5.07781082229546,0.0242339498497684,0.228962129017966
Vmn2r20,3.70251116466934,-0.110433183079604,34.8325643284142,3.5931298898387e-09,8.75707534323787e-07
Mup-ps6,3.11909421604457,-1.59829673063867,11.9325030559869,0.0005516301178569,0.0186829641187748
Mup-ps7,3.50779999910436,-1.45062312752572,11.237598063438,0.0008015682235108,0.0250404959905647
Mup12,4.14751414368924,12.0681767827511,40.3749359474635,2.09612961884612e-10,8.59198156073695e-08
Gm21286,2.81030358057963,0.347104491476177,5.69546524952766,0.0170088029598642,0.185346096875521
G530011O06Riky,1.86082147346258,-1.84543207625511,4.82917935588401,0.0279819467445527,0.249899106513084
Hsd3b8,3.18619000158573,-1.62963769299178,4.92049987480778,0.0265398371541007,0.240702841708714
Bhmt-ps1,1.89495429335769,8.42567728140483,21.051156196432,4.47182932606935e-06,0.0003822816235644
Kcnj11,4.39837873096653,-2.83360267535073,4.73613173435037,0.0295354101131095,0.256825262132674
Mup-ps9,3.44531451576417,-1.15237014969664,5.69554468142562,0.0170080331637772,0.185346096875521
Mup15,4.60674925133926,11.8901601162982,55.7440136289847,8.254926548331999e-14,7.76254445891972e-11
Mup17,4.38775767401379,11.6750401374813,43.5029151771091,4.2332828835432096e-11,2.05070485382793e-08
Cyp2d12,2.66155640902464,1.00335529019676,16.210253594676,5.66864626616726e-05,0.0031133503955765
Shisa8,1.80874780808374,-1.1434556172653,4.07119776278283,0.0436203334776028,0.310422593675837
Mup-ps8,3.46125741691659,0.139182795181806,18.8915673526344,1.3836294223124e-05,0.0009743920680654
Pvt1,1.60407721002271,-0.348699748559415,9.92317964995206,0.0016321018439306,0.042577164287052
9430037G07Rik,1.70492534959297,0.157297410532462,9.22929185285599,0.0023817374508949,0.0553407774564055
1110002J07Rik,1.76690840948811,-0.62954142740346,14.2876544860781,0.0001568904848537,0.0069475105010295
Gm4575,1.66908179848613,-0.334596594542723,5.89011143500606,0.0152261368522243,0.173584091582664
Tcf24,-5.77845029979815,2.60888026703118,35.8743281889439,2.10463588546857e-09,6.00798379733938e-07
Gm28857,2.19802907574201,-0.405472107645388,14.0205463351135,0.0001808239380687,0.007729014636274
Gm29668,2.64270994598015,-1.52191615722661,5.70512106925261,0.0169154886398998,0.184959645278686
2310034O05Rik,3.61777879254697,-1.07516312252432,10.8187270793066,0.0010047854735167,0.0295810323750264
Vmn1r90,2.09479398059181,-1.23740114128296,10.8420004195901,0.0009922348118423,0.0293738253742818
Gm7901,-5.67686954376828,-0.734049074720878,26.428123629044,2.73528795322907e-07,3.37123030032009e-05
Gm28438,1.69449606752031,7.98832684891991,43.9240084755481,3.4137564211879e-11,1.76039710158419e-08
Gm37795,1.8268710988413,-1.6177943213024,4.5811135500887,0.0323262010101869,0.26945479382373
Gm38070,3.49387822243207,-1.77754680675496,10.5964123418722,0.0011330731135258,0.032172836221713
Gm5851,-3.71895133408089,-0.50880974016956,8.25549622927733,0.0040628799894921,0.0776613217145371
Rhbg,1.71740813478571,1.03274100745231,18.9342290338957,1.35303131930858e-05,0.0009613137186874
Gm31121,7.58471960477029,-1.38256819462713,31.7932654860722,1.71486317760497e-08,3.22515326555213e-06
Gm18635,-2.11222905307262,0.678149883429719,21.2636931085112,4.00240924985524e-06,0.0003534945539678
Gm6135,-1.91875625360749,2.16551571151841,12.3596089328439,0.0004387225785703,0.015689975706993
Gstm2-ps1,-1.67593823889664,6.38206461911175,45.855976717852,1.2727422678681001e-11,8.06560581853847e-09
Gm29920,-2.98597326441417,-0.559283272756221,4.44835250350469,0.0349349342254038,0.279677543415301
Gm38832,1.98163678562772,0.27274720454501,4.83584557977959,0.0278739683089569,0.249352690199768
Gm42375,-6.30681751319894,0.537558043878241,35.1527209905907,3.0483517639261103e-09,7.73507163462267e-07
Gm32540,-2.05610625271845,0.98545808871286,12.2913047494797,0.0004550734859095,0.0161004020065386
Gm45425,2.21709901979364,-0.672438703891764,13.0448767246535,0.0003041151760693,0.0118271430687492
Gm38416,1.50962660497121,0.883603899185559,6.12342476089496,0.0133402103998493,0.159503817091991
Gm45301,5.20986816979741,-1.95382345654852,11.8404018489331,0.0005795931685311,0.0193955232725989
Mup22,1.5649388927398,12.1591927515095,15.448740045329,8.47734396085017e-05,0.0042615981307594
Gm7208,-2.00907281959147,-1.48244605731025,4.83739227218039,0.027848977250897,0.249289773872863
Gm8798,-2.2566460874855,-0.871860243482742,10.174731357695,0.0014237844154326,0.0384469892991661
BC049987,4.96315719310661,1.56971651951608,30.4102381003757,3.49677743802572e-08,5.77792970441582e-06
Gm47789,1.9640687613243,0.130127040419639,9.20950033521448,0.0024076239738539,0.0556993876208812
Gm8834,-2.28056256740562,4.66540099013384,41.6309253197646,1.10235677559456e-10,4.89507650407075e-08
Gm5120,1.99238855078274,-1.50494654893783,5.51736319398284,0.018828618640888,0.197243969589276
Gm34654,2.35450266255967,-0.687676147290014,9.15901066218405,0.0024749633917067,0.0565210925426061
Gm47528,2.64552989753346,1.72779428955172,33.3974438466625,7.51226368022153e-09,1.60121396256028e-06
Gsta13,-3.8156319614732,2.84569877104847,19.4837999766832,1.01456498673886e-05,0.000739907972518
Gm4864,-4.03529678486206,0.199244876051543,9.15162980765085,0.0024849663330493,0.0566685760344175
Gm30906,2.22091356248914,-1.2739047432868,7.07834223116144,0.0078021157604247,0.116130933469413
5033421B08Rik,2.13176749049887,-1.50614648262471,8.34944583405276,0.0038580498091818,0.0754893320068304
Gm34921,4.05758785377729,-1.05458938895514,18.1830667753431,2.00654966716996e-05,0.0013092531828317
Gm47719,2.14424852300306,-0.516659744571378,14.2885218189741,0.000156818209553,0.0069475105010295
A730063M14Rik,1.66967211160073,0.0514873327206286,26.4237252493677,2.7415234520306e-07,3.37123030032009e-05
Gm47644,3.14695221081871,-2.05234199563678,5.80403953783939,0.0159893989565902,0.179218644771668
Gm45941,3.07058454946316,-1.37168417520532,8.31630707852555,0.0039290719947733,0.0761335089799363
Gm30551,4.36382876174841,-0.754031922718379,9.62996202814443,0.0019142856632916,0.0476663093666352
Gm32063,2.25504648381203,2.71474134929277,23.0875599374244,1.54788940261258e-06,0.0001617291502625
Cyp2c52-ps,-2.76332247607943,-1.33207400263096,6.41997547543688,0.0112843719474564,0.144660761789926
Gm40923,3.12616712007917,-2.45130326567854,6.81738456885736,0.0090274680273694,0.126924453725179
Cyp2d36-ps,1.62410284758441,1.01013686102218,7.74009571076269,0.0054007938253254,0.0924379979568017
Dreh,1.84678592178015,-0.739043124902494,8.69820489929992,0.003185235777884,0.065991607619422
Gm53435,4.54172823379313,-1.85390780262509,10.9839432298597,0.0009190467295508,0.0278107991733953
Gm32542,4.66537953919135,-0.552190227633591,18.4701444007017,1.7258684660392e-05,0.0011641237678524
Gm33459,3.19144125304654,1.30398403056143,8.53452956212917,0.0034847138657956,0.0706041012149672
Gm35287,-1.72836105389456,1.00807062105575,7.26496149321403,0.0070312776388749,0.107955325777171
Gm57333,2.89414250049507,1.24578999928116,16.5441369522455,4.75307172614634e-05,0.0026848976895468
Gm57111,2.24859523812581,0.0484249704354398,7.43462243505261,0.0063980786016901,0.102690446311867
Gm56814,-4.25569190438494,-0.605292368262544,31.7687431169913,1.7366520212711e-08,3.22815339674881e-06
Gm56514,2.08327033214411,-0.920107850586306,10.6666969870387,0.0010908172952245,0.0314958271655241
Gm34911,4.12335971151859,-1.33460564837098,11.5947660465427,0.000661376940963,0.0214023720207198
Gm56505,2.77290557703647,0.0077495366064065,5.7222788300592,0.0167509758374503,0.183537422712461
Gm57428,1.58204106395277,0.465543997867499,8.2540063749662,0.0040662158310438,0.0776613217145371
Gm36393,-1.5988443429628,-1.69324214766083,4.18751292759175,0.04072279792488,0.299997533468724
Gm56542,2.94670305200672,2.52189404013598,5.69784928265257,0.0169857142888984,0.185346096875521
Gm56768,1.91017398052895,-1.386061337815,10.9728584772629,0.0009245603611372,0.0278107991733953
Gm57001,2.4808750739323,0.141902819072666,14.341021169697,0.0001525052732252,0.006828989629634
Gm34833,-1.89343442701378,-1.31970053050091,5.4900883915163,0.0191245761315683,0.199076440699126
Gm35254,2.7437208915378,-1.3651385642987,11.7205299433277,0.0006181434913826,0.020416615399264
Gm57407,3.20698484530396,-1.83162664108457,5.49932139613216,0.0190238547929552,0.198768197856328
9030619P08Rik,2.80928387871861,1.87349237080117,13.1215539968071,0.0002919177979827,0.0115468428096825
